district,population,metric,N,replicates,across_seed_mean,between_seed_sd,seed_min,seed_max,between_seed_cv_pct,N_prev,abs_change,successive_rel_change_pct,binomial_mc_se,adequate
Chittagong,child,P_HI_gt_2,20000,5,0.40033,0.0024391596913691596,0.39685,0.4033,0.609287260852087,10000.0,0.002569999999999961,0.6419703744410764,0.0034645771105576506,True
Chittagong,child,mean_HI,1000,5,8.842933613927102,1.6443390310992398,6.889018855528153,10.623998769695259,18.59494940128808,,,,,False
Chittagong,child,mean_HI,5000,5,10.604226510723839,2.14346216978789,7.663801333685103,12.718134571547344,20.213281634641152,1000.0,1.7612928967967374,16.609348121860446,,False
Chittagong,child,mean_HI,10000,5,10.196408301368896,0.8130456739659744,9.275554206496189,11.337557096426087,7.97384382750562,5000.0,0.40781820935494295,3.9996261163864166,,False
Chittagong,child,mean_HI,20000,5,10.611552630043317,0.6288412553951616,9.716144618053095,11.313999455222955,5.926006092782245,10000.0,0.41514432867442075,3.912192147066853,,False
Comilla,adult,P50_HI,1000,5,3.839729097251496,0.1709119253187047,3.670699834476822,4.12544165931847,4.45114540609244,,,,,False
Comilla,adult,P50_HI,5000,5,3.8555800014407025,0.14059988266107995,3.7295182315145627,4.041390411266807,3.646659714194555,1000.0,0.01585090418920654,0.41111594580539323,,True
Comilla,adult,P50_HI,10000,5,3.9335650658030246,0.09776911600484318,3.840234173687737,4.079069716707418,2.4855090577962495,5000.0,0.07798506436232211,1.9825543255988245,,True
Comilla,adult,P50_HI,20000,5,3.854383303419707,0.09736800567864735,3.7716725931041295,4.0017519886669035,2.5261630204826795,10000.0,0.07918176238331753,2.0543302559728676,,True
Comilla,adult,P95_ELCR,1000,5,0.022491955061595098,0.0020604570138369714,0.020446369122701494,0.0253068270775566,9.160862220266445,,,,,False
Comilla,adult,P95_ELCR,5000,5,0.022435558598457323,0.0007064162277321795,0.021411102565603954,0.023353867121431553,3.1486455959280324,1000.0,5.639646313777488e-05,0.25137088916365435,,True
Comilla,adult,P95_ELCR,10000,5,0.02206902691005907,0.0006569898026437816,0.021484064911145285,0.023033887440399255,2.976976761690954,5000.0,0.00036653168839825487,1.6608420928210008,,True
Comilla,adult,P95_ELCR,20000,5,0.022019984307245305,0.0004337939523196523,0.021660573155082283,0.022743667712380934,1.9700011874073848,10000.0,4.9042602813763325e-05,0.22271860928450654,,True
Comilla,adult,P95_HI,1000,5,50.095391345334534,4.591042998671827,45.54479565027305,56.375639240596804,9.16460152396713,,,,,False
Comilla,adult,P95_HI,5000,5,49.96704727542199,1.5547248199574717,47.74076070030182,52.02003377022577,3.1115002881553426,1000.0,0.12834406991254355,0.25685742286331575,,True
Comilla,adult,P95_HI,10000,5,49.17628724578755,1.4608680285795146,47.853271469861944,51.33839908331366,2.970675726855839,5000.0,0.7907600296344413,1.6080108400257036,,True
Comilla,adult,P95_HI,20000,5,49.07162943765409,1.0075947239366738,48.220415587332724,50.74494213154123,2.053314176609585,10000.0,0.10465780813346015,0.21327559189048076,,True
Comilla,adult,P_HI_gt_1,1000,5,0.7121999999999999,0.010986355173577806,0.701,0.726,1.5425940990701779,,,,0.014316813891365635,False
Comilla,adult,P_HI_gt_1,5000,5,0.71028,0.005923850099386361,0.703,0.718,0.8340161766326464,1000.0,0.0019199999999999218,0.27031593174521623,0.006415330413938163,True
Comilla,adult,P_HI_gt_1,10000,5,0.71254,0.006415839773560449,0.7072,0.7229,0.9004181903556923,5000.0,0.0022599999999999287,0.3171751761304529,0.004525778920804683,True
Comilla,adult,P_HI_gt_1,20000,5,0.7096,0.0022313112736684726,0.7058,0.71135,0.31444634634561336,10000.0,0.0029399999999999427,0.4143179255918747,0.003209889717731748,True
Comilla,adult,P_HI_gt_2,1000,5,0.6154,0.006580273550544848,0.607,0.623,1.069267720270531,,,,0.01538449999187494,False
Comilla,adult,P_HI_gt_2,5000,5,0.61412,0.007214707201266034,0.6076,0.623,1.1748041427190181,1000.0,0.0012799999999999478,0.20842832019799842,0.006884426273844466,True
