source_line,SAMPLE_ID,SAMPLE_FIELD_ID,SAMPLE_DATE,LAT_DEG,LONG_DEG,YEAR_CONSTRUCTION,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE,SAMPLE_DATE_iso,As_raw,As_status,As_censored,As_bound_ugL,As_detected_ugL,As_model_value_ugL,As_bound_mgL,As_detected_mgL,As_model_value_mgL
51,S98_02465,RIP0084,21/04/1998,23.919,90.214,1995,Tara,65,Dhaka,Dhaka,Dhamrai,Dhamrai,Dhamrai,3261435354,1998-04-21,< 6,left_censored,True,6,,6,0.006,,0.006
52,S98_02466,RIP0092,22/04/1998,23.835,90.261,1984,DTW,115,Dhaka,Dhaka,Savar,Savar,Dakshin dariapur,3267278296,1998-04-22,< 6,left_censored,True,6,,6,0.006,,0.006
53,S98_02467,RIP0102,22/04/1998,23.696,90.347,1992,STW,43,Dhaka,Dhaka,Keraniganj,Basta,Konakhola,3263808641,1998-04-22,< 6,left_censored,True,6,,6,0.006,,0.006
54,S98_02468,RIP0110,23/04/1998,23.616,90.125,1997,STW,60,Dhaka,Dhaka,Dohar,Joypara,Joypara,3261810410,1998-04-23,184,detected,False,,184,184,,0.184,0.184
55,S98_02469,RIP0118,23/04/1998,23.651,90.132,1994,STW,20,Dhaka,Dhaka,Nawabganj (Dh),Bandura,Magirkanda,3266220637,1998-04-23,133,detected,False,,133,133,,0.133,0.133
56,S98_02470,RIP1001,23/03/1998,22.966,89.479,1985,DTW,262,Khulna,Khulna,Phultala,Damodarpur,Damodal,4476938331,1998-03-23,< 6,left_censored,True,6,,6,0.006,,0.006
57,S98_02471,RIP1009,24/03/1998,22.737,89.519,1979,DTW,187,Khulna,Khulna,Batiaghata,Batiaghata,Hetalburia,4471235059,1998-03-24,< 6,left_censored,True,6,,6,0.006,,0.006
58,S98_02472,RIP1016,25/03/1998,22.576,89.325,1991,STW,49,Khulna,Khulna,Paikgachha,Soladana,Paikgachha,4476489772,1998-03-25,130,detected,False,,130,130,,0.13,0.13
60,S98_02474,RIP1031,23/03/1998,22.932,89.668,1994,STW,26,Khulna,Khulna,Terokhada,Terokhada,Terokhada,4479481994,1998-03-23,114,detected,False,,114,114,,0.114,0.114
61,S98_02475,RIP1037,24/03/1998,22.576,89.499,,STW,41,Khulna,Khulna,Dacope,Chalna,Baraikhal,4471731119,1998-03-24,12,detected,False,,12,12,,0.012,0.012
62,S98_02476,RIP1040,25/03/1998,22.8,89.645,1987,DTW,131,Khulna,Khulna,Rupsa,T.S Bahirdia,Taltala,4477581949,1998-03-25,89,detected,False,,89,89,,0.089,0.089
63,S98_02477,RIP1050,26/03/1998,22.837,89.55,1986,DTW,312,Khulna,Khulna,Khulna Metro,Ward-10,Khalispur,4476310250,1998-03-26,< 6,left_censored,True,6,,6,0.006,,0.006
64,S98_02478,RIP1061,23/03/1998,22.887,89.535,1997,DTW,282,Khulna,Khulna,Dighalia,Dighalia,Dighalia,4474057379,1998-03-23,< 6,left_censored,True,6,,6,0.006,,0.006
65,S98_02479,RIP1066,23/03/1998,22.871,89.508,1979,STW,60,Khulna,Khulna,Dighalia,Deana,Arunghat,4474047047,1998-03-23,73,detected,False,,73,73,,0.073,0.073
66,S98_02480,RIP1068,23/03/1998,22.819,89.421,1997,STW,59,Khulna,Khulna,Dumuria,Dumuria,Arzi Dumuria,4473039834,1998-03-23,< 6,left_censored,True,6,,6,0.006,,0.006
114,S98_02528,RIP1531,27/04/1998,22.97,90.159,1995,DTW,237,Barisal,Barisal,Agailjhara,Bakal,Manasi phulasri,1060215588,1998-04-27,< 6,left_censored,True,6,,6,0.006,,0.006
153,S98_02567,RIP1949,29/04/1998,22.808,90.306,1965,DTW,253,Barisal,Barisal,Babuganj,Rahmatpur,Khapura,1060381548,1998-04-29,< 6,left_censored,True,6,,6,0.006,,0.006
158,S98_02572,RIP2036,02/04/1998,24.468,88.322,1996,Tara,32,Rajshahi,Rajshahi,Godagari,Paurashava,Bhagabantapur,5813438150,1998-04-02,< 6,left_censored,True,6,,6,0.006,,0.006
159,S98_02573,RIP2046,02/04/1998,24.553,88.583,1982,STW,30,Rajshahi,Rajshahi,Tanore,Saranjai,Burag,5819467211,1998-04-02,< 6,left_censored,True,6,,6,0.006,,0.006
160,S98_02574,RIP2056,02/04/1998,24.361,88.706,1993,STW,32,Rajshahi,Rajshahi,Puthia,Belpukuna,Bhangra,5818227155,1998-04-02,21,detected,False,,21,21,,0.021,0.021
161,S98_02575,RIP2066,03/04/1998,24.511,88.625,1992,Tara,38,Rajshahi,Rajshahi,Mohanpur,Maugachhi,Maugachhi,5815367679,1998-04-03,< 6,left_censored,True,6,,6,0.006,,0.006
162,S98_02576,RIP2098,05/04/1998,24.367,88.687,1996,STW,33,Rajshahi,Rajshahi,Paba,Harian,Emadpur,5817239309,1998-04-05,< 6,left_censored,True,6,,6,0.006,,0.006
175,S98_02589,RIP3001,25/04/1998,23.614,91.102,1984,DTW,125,Chittagong,Comilla,Brahmanpara,Brahmanpara,Prahmanpara,2191518159,1998-04-25,< 6,left_censored,True,6,,6,0.006,,0.006
176,S98_02590,RIP3008,26/04/1998,23.536,90.716,1989,STW,25,Chittagong,Comilla,Daudkandi,D. Daudkandi,D. Daudkandi,2193625338,1998-04-26,411,detected,False,,411,411,,0.411,0.411
177,S98_02591,RIP3017,27/04/1998,23.489,91.007,1984,DTW,125,Chittagong,Comilla,Chandina,Pasc. Chandina,Casc. Chandina,2192747213,1998-04-27,118,detected,False,,118,118,,0.118,0.118
178,S98_02592,RIP3026,27/04/1998,23.713,90.878,1987,STW,24,Chittagong,Comilla,Muradnagar,U. Ramchandrapur,B. Ramchandrapur,2198185058,1998-04-27,278,detected,False,,278,278,,0.278,0.278
179,S98_02593,RIP3041,30/04/1998,23.18,91.244,1993,STW,23,Chittagong,Comilla,Nangalkot,Roykot,Joykot,2198786461,1998-04-30,64,detected,False,,64,64,,0.064,0.064
181,S98_02595,RIP3051,25/04/1998,23.553,91.128,1982,STW,35,Chittagong,Comilla,Burichang,Purba Burichang,Burba Burichang,2191831072,1998-04-25,9,detected,False,,9,9,,0.009,0.009
182,S98_02596,RIP3059,26/04/1998,23.702,91.047,1998,STW,30,Chittagong,Comilla,Debidwar,U. Barashalghar,I. Barashalghar,2194005486,1998-04-26,127,detected,False,,127,127,,0.127,0.127
183,S98_02597,RIP3070,27/04/1998,23.225,91.317,1995,STW,30,Chittagong,Comilla,Chauddagram,Chauddagram,Bhauddagram,2193123066,1998-04-27,< 6,left_censored,True,6,,6,0.006,,0.006
184,S98_02598,RIP3087,29/04/1998,23.682,90.784,1985,STW,25,Chittagong,Comilla,Homna,Uttar Homna,Httar homna,2195466412,1998-04-29,73,detected,False,,73,73,,0.073,0.073
185,S98_02599,RIP3094,30/04/1998,23.235,91.117,1994,DTW,98,Chittagong,Comilla,Laksam,Paurashava W02,Paurashava W02,2197210725,1998-04-30,98,detected,False,,98,98,,0.098,0.098
186,S98_02600,RIP3106,02/05/1998,23.425,91.134,1996,Tara,49,Chittagong,Comilla,Comilla Sadar,Bijoypur,Sijoypur,2196721819,1998-05-02,< 6,left_censored,True,6,,6,0.006,,0.006
191,S98_02605,RIP3159,02/05/1998,23.391,91.101,1990,STW,34,Chittagong,Comilla,Barura,Daks. Bhabanipur,Paks. Bhabanipur,2190925814,1998-05-02,< 6,left_censored,True,6,,6,0.006,,0.006
208,S98_02622,RIP3338,21/05/1998,21.971,91.955,1996,DTW,203,Chittagong,Chittagong,Banshkhali,Chambal,Pas.chambal,2150818815,1998-05-21,< 6,left_censored,True,6,,6,0.006,,0.006
209,S98_02623,RIP3347,22/05/1998,22.343,91.804,1970,DTW,184,Chittagong,Chittagong,Double Mooring,SMA W24,Mansurabad,2152815080,1998-05-22,< 6,left_censored,True,6,,6,0.006,,0.006
210,S98_02624,RIP3349,22/05/1998,22.349,91.837,1997,STW,52,Chittagong,Chittagong,Kotwali (C),SMA W25,Dewan bazar,2154115497,1998-05-22,< 6,left_censored,True,6,,6,0.006,,0.006
213,S98_02627,RIP3374,21/05/1998,22.228,91.902,1988,STW,44,Chittagong,Chittagong,Anowara,Anowara,Anowara,2150409026,1998-05-21,8,detected,False,,8,8,,0.008,0.008
214,S98_02628,RIP3384,22/05/1998,22.361,91.804,1980,STW,52,Chittagong,Chittagong,Pahartali,SMA W23,Wireless colony,2155515976,1998-05-22,< 6,left_censored,True,6,,6,0.006,,0.006
215,S98_02629,RIP3386,22/05/1998,22.29,91.783,1992,STW,21,Chittagong,Chittagong,Chittagong Port,SMA W39,Dahshin halishar,2152015161,1998-05-22,16,detected,False,,16,16,,0.016,0.016
219,S98_02633,RIP3451,22/05/1998,22.368,91.843,1998,STW,64,Chittagong,Chittagong,Panchlaish,SMA W11,Sulok bazar,2155715995,1998-05-22,< 6,left_censored,True,6,,6,0.006,,0.006
220,S98_02634,RIP3452,22/05/1998,22.347,91.852,1990,STW,30,Chittagong,Chittagong,Chandgaon,SMA W30,Purba bakulia,2151915110,1998-05-22,80,detected,False,,80,80,,0.08,0.08
225,S98_02639,RIP0320,26/05/1998,24.814,91.759,1963,STW,56,Sylhet,Sylhet,Bishwanath,Bishwanath,Musalia,6912021700,1998-05-26,53,detected,False,,53,53,,0.053,0.053
226,S98_02640,RIP0327,27/05/1998,24.88,92.369,1984,STW,27,Sylhet,Sylhet,Zakiganj,Zakiganj,Alamnagar,6919485024,1998-05-27,80,detected,False,,80,80,,0.08,0.08
229,S98_02643,RIP0349,26/05/1998,24.652,91.823,1994,STW,91,Sylhet,Sylhet,Balaganj,Balaganj,Digarberkuri,6910806209,1998-05-26,139,detected,False,,139,139,,0.139,0.139
230,S98_02644,RIP0358,27/05/1998,24.822,92.122,1991,STW,51,Sylhet,Sylhet,Beanibazar,Mathura,Mathura,6911760631,1998-05-27,< 6,left_censored,True,6,,6,0.006,,0.006
233,S98_02647,RIP0377,26/05/1998,24.697,91.937,1989,STW,34,Sylhet,Sylhet,Fenchuganj,Fenchuganj,Bonshal colony,6913523132,1998-05-26,< 6,left_censored,True,6,,6,0.006,,0.006
234,S98_02648,RIP0383,27/05/1998,24.831,92.044,1995,STW,38,Sylhet,Sylhet,Golapganj,Paschim amura,Shilghat,6913895945,1998-05-27,< 6,left_censored,True,6,,6,0.006,,0.006
235,S98_02649,RIP0391,28/05/1998,25.01,92.258,1984,STW,47,Sylhet,Sylhet,Kanaighat,Kanaighat,Bishnapur,6915947155,1998-05-28,151,detected,False,,151,151,,0.151,0.151
236,S98_02650,RIP0397,30/05/1998,25.089,91.76,1994,STW,79,Sylhet,Sylhet,Companiganj (S),Islampur,Shamshernagar,6912711852,1998-05-30,73,detected,False,,73,73,,0.073,0.073
239,S98_02653,RIP0425,28/05/1998,25.135,92.132,1986,STW,10,Sylhet,Sylhet,Jaintiapur,Nizpat,Jaintiapur nizpa,6915363474,1998-05-28,< 6,left_censored,True,6,,6,0.006,,0.006
240,S98_02654,RIP0431,28/05/1998,24.99,92.046,1980,STW,38,Sylhet,Sylhet,Gowainghat,Fatepur,Paschim balipara,6914121760,1998-05-28,< 6,left_censored,True,6,,6,0.006,,0.006
241,S98_02655,RIP0432,30/05/1998,24.89,91.873,1997,Tara,64,Sylhet,Sylhet,Sylhet Sadar,Pourashava w3,Municipal Market,6916203689,1998-05-30,< 6,left_censored,True,6,,6,0.006,,0.006
262,S98_02676,RIP3475,14/06/1998,22.613,91.645,1990,STW,19,Chittagong,Chittagong,Sitakunda,Sitakund,Mahadebpur,2158676727,1998-06-14,151,detected,False,,151,151,,0.151,0.151
263,S98_02677,RIP3483,15/06/1998,22.777,91.57,1984,STW,15,Chittagong,Chittagong,Mirsharai,Mirsarai,Purba maghadia,2155359790,1998-06-15,229,detected,False,,229,229,,0.229,0.229
266,S98_02680,RIP0405,28/05/1998,25.091,91.984,1985,STW,63,Sylhet,Sylhet,Gowainghat,West jaflong,Gowain,6914142356,1998-05-28,21.3,detected,False,,21.3,21.3,,0.0213,0.0213
267,S98_02681,RIP1022,26/03/1998,22.803,89.579,1996,DTW,213,Khulna,Khulna,Khulna Metro,Ward 01,Rupsa,4476301707,1998-03-26,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
273,S98_02687,RIP1321,26/04/1998,22.715,90.352,,STW,22,Barisal,Barisal,Barisal Sadar,Kashipur,Ichhakati,1065169470,1998-04-26,279,detected,False,,279,279,,0.279,0.279
274,S98_02688,RIP1328,27/04/1998,22.893,90.506,1996,DTW,30,Barisal,Barisal,Hizla,Barajalia,Khunna,1063613,1998-04-27,1.5,detected,False,,1.5,1.5,,0.0015,0.0015
277,S98_02691,RIP1499,27/04/1998,23.051,90.201,1990,STW,46,Barisal,Barisal,Gournadi,Khanjapur,Purba dumuria,1063255769,1998-04-27,26.4,detected,False,,26.4,26.4,,0.0264,0.0264
278,S98_02692,RIP1509,28/04/1998,22.536,90.35,1998,DTW,345,Barisal,Barisal,Bakerganj,Bharpasha,Bharpasha,1060706147,1998-04-28,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
279,S98_02693,RIP1518,29/04/1998,22.773,90.142,1994,STW,21,Barisal,Barisal,Banaripara,Banaripara,Brahmankati,1061010245,1998-04-29,11.5,detected,False,,11.5,11.5,,0.0115,0.0115
280,S98_02694,RIP1541,28/04/1998,22.821,90.252,1998,DTW,292,Barisal,Barisal,Wazirpur,Shikarpur,Wazirpur,1069484994,1998-04-28,2,detected,False,,2,2,,0.002,0.002
283,S98_02697,RIP1581,28/04/1998,22.819,90.473,1992,DTW,302,Barisal,Barisal,Mehendiganj,Darichar Khajuri,Darichar khajura,1066263331,1998-04-28,2.6,detected,False,,2.6,2.6,,0.0026,0.0026
284,S98_02698,RIP1583,29/04/1998,22.814,90.363,1994,STW,16,Barisal,Barisal,Muladi,Kazirchar,Char commissiona,1066947328,1998-04-29,35.4,detected,False,,35.4,35.4,,0.0354,0.0354
297,S98_02711,RIP2074,03/04/1998,24.532,88.759,,STW,32,Rajshahi,Rajshahi,Bagmara,Gamipur,Hashnipur,5811250386,1998-04-03,1.3,detected,False,,1.3,1.3,,0.0013,0.0013
298,S98_02712,RIP2080,03/04/1998,24.294,88.74,1997,STW,53,Rajshahi,Rajshahi,Charghat,Sardha,Sardha,5812594921,1998-04-03,15.7,detected,False,,15.7,15.7,,0.0157,0.0157
299,S98_02713,RIP2090,04/04/1998,24.227,88.758,1982,STW,39,Rajshahi,Rajshahi,Bagha,Manigram,Helalpur,5811063502,1998-04-04,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
300,S98_02714,RIP2108,05/04/1998,24.427,88.771,1994,STW,32,Rajshahi,Rajshahi,Durgapur (R),Maria,Raipara,5813171837,1998-04-05,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
304,S98_02718,RIP3096,30/04/1998,23.169,91.129,1990,STW,20,Chittagong,Comilla,Laksam,Uttar Hawla,Kttar Hawla,2197291510,1998-04-30,350,detected,False,,350,350,,0.35,0.35
369,S98_02784,RIP0085,21/04/1998,23.906,90.194,1995,STW,26,Dhaka,Dhaka,Dhamrai,Kulla,Kulla,3261453598,1998-04-21,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
370,S98_02785,RIP0086,21/04/1998,23.926,90.179,1996,STW,71,Dhaka,Dhaka,Dhamrai,Sombhag,Dautia,3261483325,1998-04-21,3.6,detected,False,,3.6,3.6,,0.0036,0.0036
371,S98_02786,RIP0087,21/04/1998,23.995,90.081,1995,STW,62,Dhaka,Dhaka,Dhamrai,Balia,Mandarpur,3261417656,1998-04-21,21.2,detected,False,,21.2,21.2,,0.0212,0.0212
372,S98_02787,RIP0088,21/04/1998,23.961,90.082,1997,STW,53,Dhaka,Dhaka,Dhamrai,Gangutia,Kadlipara,3261441533,1998-04-21,5.9,detected,False,,5.9,5.9,,0.0059,0.0059
373,S98_02788,RIP0089,21/04/1998,23.946,90.115,1990,STW,55,Dhaka,Dhaka,Dhamrai,Sanora,Uttar nadhatta,3261477978,1998-04-21,29.9,detected,False,,29.9,29.9,,0.0299,0.0299
374,S98_02789,RIP0090,21/04/1998,23.92,90.139,1996,Tara,57,Dhaka,Dhaka,Dhamrai,Sutipara,Sutipara,3261494939,1998-04-21,3.6,detected,False,,3.6,3.6,,0.0036,0.0036
375,S98_02790,RIP0091,21/10/1998,23.893,90.13,1995,STW,38,Dhaka,Dhaka,Dhamrai,Nannar,Chaona,3261465,1998-10-21,107,detected,False,,107,107,,0.107,0.107
376,S98_02791,RIP0093,22/04/1998,23.834,90.26,1984,STW,41,Dhaka,Dhaka,Savar,Savar,Dakshin dariapur,3267278296,1998-04-22,1,detected,False,,1,1,,0.001,0.001
377,S98_02792,RIP0094,22/04/1998,23.88,90.268,1984,DTW,115,Dhaka,Dhaka,Savar,Pathalia,Boraoalia,3267272103,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
378,S98_02793,RIP0095,22/04/1998,23.91,90.301,1997,STW,59,Dhaka,Dhaka,Savar,Ashulia,Dhananjoypur,3267211386,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
379,S98_02794,RIP0096,22/04/1998,23.933,90.308,1996,STW,34,Dhaka,Dhaka,Savar,Yearpur,Diakhbli,3267294402,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
380,S98_02795,RIP0097,22/04/1998,23.991,90.248,1995,STW,56,Dhaka,Dhaka,Savar,Shimulia,Tenguria,3267283946,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
381,S98_02796,RIP0098,22/04/1998,23.911,90.234,1996,STW,43,Dhaka,Dhaka,Savar,Pathalia,Dhania,3267272389,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
382,S98_02797,RIP0099,22/04/1998,23.79,90.269,1989,STW,43,Dhaka,Dhaka,Savar,Tetulghora,Dahshin shympur,3267289341,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
383,S98_02798,RIP0100,22/04/1998,23.794,90.293,1997,STW,43,Dhaka,Dhaka,Savar,Banagram,Kandi baliarpur,3267222560,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
384,S98_02799,RIP0103,22/04/1998,23.73,90.339,1996,STW,44,Dhaka,Dhaka,Keraniganj,Sakta,Ati,3263860057,1998-04-22,13.3,detected,False,,13.3,13.3,,0.0133,0.0133
385,S98_02800,RIP0104,22/04/1998,23.73,90.317,1997,STW,76,Dhaka,Dhaka,Keraniganj,Taranagar,Baramandharia,3263877131,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
386,S98_02801,RIP0105,22/04/1998,23.732,90.276,1996,STW,25,Dhaka,Dhaka,Keraniganj,Hazrapur,Maniknagar,3263817698,1998-04-22,43.3,detected,False,,43.3,43.3,,0.0433,0.0433
387,S98_02802,RIP0106,22/04/1998,23.687,90.287,1996,STW,85,Dhaka,Dhaka,Keraniganj,Kalatia,Kharakandi,3263825633,1998-04-22,98.4,detected,False,,98.4,98.4,,0.0984,0.0984
388,S98_02803,RIP0107,22/04/1998,23.686,90.308,1995,STW,85,Dhaka,Dhaka,Keraniganj,Ruhitpur,Ruhilpur,3263851863,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
389,S98_02804,RIP0108,22/04/1998,23.701,90.384,1998,Tara,73,Dhaka,Dhaka,Keraniganj,Zinjira,Mandail,3263894690,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
390,S98_02805,RIP0109,22/04/1998,23.667,90.434,1995,STW,74,Dhaka,Dhaka,Keraniganj,Teguria,Teguria,3263886945,1998-04-22,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
391,S98_02806,RIP0111,23/04/1998,23.632,90.081,1982,STW,51,Dhaka,Dhaka,Dohar,Kushumhati,Kartikpur,3261821461,1998-04-23,262,detected,False,,262,262,,0.262,0.262
392,S98_02807,RIP0112,23/04/1998,23.642,90.047,1997,STW,65,Dhaka,Dhaka,Dohar,Nayabari,Dakshin bahra,3261863256,1998-04-23,11.7,detected,False,,11.7,11.7,,0.0117,0.0117
393,S98_02808,RIP0113,23/04/1998,23.595,90.139,1992,STW,63,Dhaka,Dhaka,Dohar,Sutarpara,Ghata,3261884317,1998-04-23,107,detected,False,,107,107,,0.107,0.107
394,S98_02809,RIP0114,23/04/1998,23.577,90.148,1981,STW,57,Dhaka,Dhaka,Dohar,Narisha,Meghula,3261852687,1998-04-23,65,detected,False,,65,65,,0.065,0.065
395,S98_02810,RIP0115,23/04/1998,23.538,90.176,1995,STW,61,Dhaka,Dhaka,Dohar,Muksudpur,Bethua,3261842082,1998-04-23,81.1,detected,False,,81.1,81.1,,0.0811,0.0811
396,S98_02811,RIP0119,23/04/1998,23.659,90.166,1983,STW,56,Dhaka,Dhaka,Nawabganj (Dh),Kalakupa,Kasimpur,3266274528,1998-04-23,94.2,detected,False,,94.2,94.2,,0.0942,0.0942
397,S98_02812,RIP0120,23/04/1998,23.644,90.179,1997,STW,59,Dhaka,Dhaka,Nawabganj (Dh),Bakshnagar,Chhota baksh n.,3266213264,1998-04-23,95.6,detected,False,,95.6,95.6,,0.0956,0.0956
398,S98_02813,RIP0121,23/04/1998,23.631,90.21,1995,STW,49,Dhaka,Dhaka,Nawabganj (Dh),Galimpur,Galimpur,3266247373,1998-04-23,58.7,detected,False,,58.7,58.7,,0.0587,0.0587
399,S98_02814,RIP0122,23/04/1998,23.622,90.226,1979,STW,54,Dhaka,Dhaka,Nawabganj (Dh),Charain,Charain,3266240321,1998-04-23,70.4,detected,False,,70.4,70.4,,0.0704,0.0704
400,S98_02815,RIP0123,23/04/1998,23.649,90.204,1978,STW,56,Dhaka,Dhaka,Nawabganj (Dh),Barrah,Dakshin chaukihh,3266227331,1998-04-23,262,detected,False,,262,262,,0.262,0.262
401,S98_02816,RIP0124,23/04/1998,23.641,90.215,1998,STW,61,Dhaka,Dhaka,Nawabganj (Dh),Agla,Tikorpur,3266206943,1998-04-23,81.2,detected,False,,81.2,81.2,,0.0812,0.0812
419,S98_02834,RIP0321,25/05/1998,24.84,91.768,1993,STW,30,Sylhet,Sylhet,Bishwanath,Alankari,Kamalpur,6912010510,1998-05-25,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
420,S98_02835,RIP0322,26/05/1998,24.814,91.759,1983,STW,90,Sylhet,Sylhet,Bishwanath,Bishwanath,Junai musalia,6912021700,1998-05-26,2.7,detected,False,,2.7,2.7,,0.0027,0.0027
421,S98_02836,RIP0323,26/05/1998,24.859,91.731,1997,STW,92,Sylhet,Sylhet,Bishwanath,Rampasha,Rampasha,6912084847,1998-05-26,2.1,detected,False,,2.1,2.1,,0.0021,0.0021
422,S98_02837,RIP0324,26/05/1998,24.79,91.661,1997,STW,99,Sylhet,Sylhet,Bishwanath,Dasghar,Baisghar,6912052181,1998-05-26,29.9,detected,False,,29.9,29.9,,0.0299,0.0299
423,S98_02838,RIP0325,26/05/1998,24.784,91.713,1997,DTW,108,Sylhet,Sylhet,Bishwanath,Deokalash,Kalijuri,6912042501,1998-05-26,23,detected,False,,23,23,,0.023,0.023
424,S98_02839,RIP0326,26/05/1998,24.916,91.722,1997,DTW,105,Sylhet,Sylhet,Bishwanath,Lamakazi,Nurpur,6912073709,1998-05-26,10,detected,False,,10,10,,0.01,0.01
425,S98_02840,RIP0328,27/05/1998,24.878,92.37,1984,STW,47,Sylhet,Sylhet,Zakiganj,Zakiganj,Alamnagar,6919485024,1998-05-27,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
426,S98_02841,RIP0329,27/05/1998,24.891,92.373,1985,STW,39,Sylhet,Sylhet,Zakiganj,Kholachara,Gangadatta,6919457305,1998-05-27,29.3,detected,False,,29.3,29.3,,0.0293,0.0293
427,S98_02842,RIP0330,27/05/1998,24.944,92.385,1996,STW,46,Sylhet,Sylhet,Zakiganj,Kazalshar,Kazalshar,6919447453,1998-05-27,50.8,detected,False,,50.8,50.8,,0.0508,0.0508
444,S98_02859,RIP0350,26/05/1998,24.705,91.802,1986,STW,62,Sylhet,Sylhet,Balaganj,Osmanpur,Kabulpur,6910894392,1998-05-26,10.1,detected,False,,10.1,10.1,,0.0101,0.0101
445,S98_02860,RIP0351,26/05/1998,24.712,91.799,1996,DTW,148,Sylhet,Sylhet,Balaganj,Osmanpur,Alipur,6910894037,1998-05-26,17.1,detected,False,,17.1,17.1,,0.0171,0.0171
446,S98_02861,RIP0352,26/05/1998,24.632,91.688,1996,DTW,137,Sylhet,Sylhet,Balaganj,Sadipur,Khasrupur,6910881501,1998-05-26,157,detected,False,,157,157,,0.157,0.157
447,S98_02862,RIP0353,26/05/1998,24.67,91.749,1973,STW,59,Sylhet,Sylhet,Balaganj,Burunza,Nijburunza,6910820685,1998-05-26,71.9,detected,False,,71.9,71.9,,0.0719,0.0719
448,S98_02863,RIP0354,26/05/1998,24.719,91.695,1997,DTW,251,Sylhet,Sylhet,Balaganj,Umarpur,Umarpur,6910861994,1998-05-26,29.8,detected,False,,29.8,29.8,,0.0298,0.0298
449,S98_02864,RIP0355,26/05/1998,24.718,91.695,1978,STW,60,Sylhet,Sylhet,Balaganj,Umarpur,Umarpur,6910861994,1998-05-26,19.4,detected,False,,19.4,19.4,,0.0194,0.0194
450,S98_02865,RIP0356,26/05/1998,24.75,91.829,1993,STW,65,Sylhet,Sylhet,Balaganj,Dewanbazar,Sirajpur,6910833903,1998-05-26,26.8,detected,False,,26.8,26.8,,0.0268,0.0268
451,S98_02866,RIP0357,26/05/1998,24.754,91.786,1994,STW,72,Sylhet,Sylhet,Balaganj,Dayamir,Dayamir,6910827196,1998-05-26,24.1,detected,False,,24.1,24.1,,0.0241,0.0241
452,S98_02867,RIP0359,27/05/1998,24.797,92.12,1997,STW,54,Sylhet,Sylhet,Beanibazar,Tilpara,Dasura,6911794260,1998-05-27,1.6,detected,False,,1.6,1.6,,0.0016,0.0016
453,S98_02868,RIP0360,27/05/1998,24.812,92.181,1997,STW,30,Sylhet,Sylhet,Beanibazar,Muria,Chotodesh,6911777240,1998-05-27,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
468,S98_02883,RIP0378,26/05/1998,24.697,91.943,1996,STW,72,Sylhet,Sylhet,Fenchuganj,Fenchuganj,Fenchuganj,6913523132,1998-05-26,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
469,S98_02884,RIP0379,26/05/1998,24.684,91.983,1997,STW,31,Sylhet,Sylhet,Fenchuganj,Gilachara,Gazipur,6913547364,1998-05-26,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
470,S98_02885,RIP0380,26/05/1998,24.656,91.987,1988,STW,64,Sylhet,Sylhet,Fenchuganj,Gillachara,Mominchara,6913547729,1998-05-26,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
471,S98_02886,RIP0381,26/05/1998,24.665,91.944,1997,Tara,40,Sylhet,Sylhet,Fenchuganj,Maizgaon,Mollahpara,6913571298,1998-05-26,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
472,S98_02887,RIP0382,26/05/1998,24.741,91.926,1978,STW,49,Sylhet,Sylhet,Fenchuganj,Fenchuganj,Kotapur,6913523066,1998-05-26,12.4,detected,False,,12.4,12.4,,0.0124,0.0124
473,S98_02888,RIP0384,27/05/1998,24.792,92.034,1991,STW,46,Sylhet,Sylhet,Golapganj,Dhaka daskhin,Kanishail,6913825577,1998-05-27,< 0.5,left_censored,True,0.5,,0.5,0.0005,,0.0005
