run_id,district,population,N,replicate,metric,mean,sd,min,max,P5,P25,P50,P75,P90,P95,P99,P_gt_1,P_gt_1_mc_se,P_gt_1_wilson_lo,P_gt_1_wilson_hi,P_gt_2,P_gt_2_mc_se,P_gt_2_wilson_lo,P_gt_2_wilson_hi,P_gt_0.0001,P_gt_0.0001_mc_se,P_gt_0.0001_wilson_lo,P_gt_0.0001_wilson_hi
sylhet_adult_N10000_r0,Sylhet,adult,10000,0,HQ_dermal,0.003802912231566895,0.00717479175252748,3.80402993620427e-15,0.10166274725325483,1.2928147043875895e-06,0.00014350125966470468,0.0010535880106690202,0.004222007600500315,0.01058486564504147,0.016873340503800176,0.03465636321263432,,,,,,,,,,,,
sylhet_child_N10000_r0,Sylhet,child,10000,0,HI,8.206326507091864,18.40423075972839,2.0361564916307052e-10,427.1978817820167,0.003068569737314318,0.24805844620221526,2.0396904053812133,8.679345039184456,22.054705949389515,35.79471212538429,81.3076406914143,0.5995,0.0048999974489789275,0.5898597417228244,0.609063842601411,0.5035,0.004999877498499338,0.49370095778135265,0.5132963542300524,,,,
sylhet_child_N10000_r0,Sylhet,child,10000,0,ELCR,0.00031616824356665564,0.0007093308300779869,7.850607131165727e-15,0.01647235204858331,1.1810892079007856e-07,9.557861353100096e-06,7.856824131230396e-05,0.0003341649736792253,0.0008497810129378623,0.0013795314358671918,0.0031326711211858973,,,,,,,,,0.4612,0.004984922868009093,0.45144649455126906,0.47098330372229535
sylhet_child_N10000_r0,Sylhet,child,10000,0,ELCR_ED_AT,0.0036886295082776484,0.008275526350909848,9.159041653026681e-14,0.1921774405668053,1.3779374092175831e-06,0.00011150838245283446,0.0009166294819768794,0.0038985913595909628,0.009914111817608394,0.016094533418450574,0.0365478297471688,,,,,,,,,0.7595,0.004273871196000179,0.751024734473796,0.7677759703718227
sylhet_child_N10000_r0,Sylhet,child,10000,0,HQ_ing,8.196954462839221,18.39005855757744,2.035342589561485e-10,427.06097903734513,0.0030620831315946295,0.24779640545074327,2.0369544043930654,8.663536354646585,22.03135959468532,35.765629818779054,81.21739943815288,,,,,,,,,,,,
sylhet_child_N10000_r0,Sylhet,child,10000,0,HQ_dermal,0.009372044252643852,0.018153599352061355,8.139020692202636e-14,0.3181292806046101,3.4691004281222974e-06,0.00030877793246828584,0.0025169197097023852,0.010384675135565524,0.025673138065509787,0.041053350443463324,0.08562922593095704,,,,,,,,,,,,
rangpur_adult_N10000_r0,Rangpur,adult,10000,0,HI,0.36440868465034437,0.976854820208049,4.507361754965191e-21,22.051573386747762,3.5866771451741054e-07,0.0010179117234610444,0.031158018613648517,0.273221656017547,0.9985039414068193,1.8416451916526837,4.626896122452721,0.0999,0.002998666203497815,0.09417548036599387,0.10593179513022154,0.0441,0.002053172910399901,0.04024788569805465,0.04830224401632825,,,,
rangpur_adult_N10000_r0,Rangpur,adult,10000,0,ELCR,0.00016355669516492788,0.00043874250359484074,2.025494048017202e-24,0.009914914804643408,1.6069411755926189e-10,4.559259568205016e-07,1.3957701241896485e-05,0.00012251175904273303,0.00044776703317857773,0.0008271198807595723,0.002075752650671619,,,,,,,,,0.2756,0.004468161143020694,0.26692999189428046,0.2844423465744791
rangpur_adult_N10000_r0,Rangpur,adult,10000,0,ELCR_ED_AT,0.00016355669516492788,0.00043874250359484074,2.025494048017202e-24,0.009914914804643408,1.6069411755926189e-10,4.559259568205016e-07,1.3957701241896485e-05,0.00012251175904273303,0.00044776703317857773,0.0008271198807595723,0.002075752650671619,,,,,,,,,0.2756,0.004468161143020694,0.26692999189428046,0.2844423465744791
rangpur_adult_N10000_r0,Rangpur,adult,10000,0,HQ_ing,0.36345932258872865,0.9749833413218684,4.501097884482672e-21,22.033144010318683,3.5709803902058197e-07,0.001013168792934448,0.03101711387088108,0.2722483534282957,0.9950378515079505,1.8380441794657163,4.612783668159154,,,,,,,,,,,,
